Company,Plant,Location,Company Profit,Plant Profit,Benchmark Profit,Capacity,MC,Bid,Market Price,Output,FC,Carbon,Period,Load,Elasticity
Old_Timers,HIGHGROVE,South,884500,0,2550,150,34.5,380,370,0,0,0,3,8786,-2.54
Old_Timers,MOHAVE_1,South,884500,259125,20250,750,19.5,200,370,750,3750,352,3,8786,-2.54
Old_Timers,MOHAVE_2,South,884500,259125,20250,750,19.5,200,370,750,3750,352,3,8786,-2.54
Old_Timers,SAN_BERNADINO,South,884500,0,1400,100,37.5,380,370,0,0,0,3,8786,-2.54
Fossil_Light,DIABLO_CANYON_1,North,745725,353500,35000,1000,11.5,175,370,1000,5000,0,3,8786,-2.54
Fossil_Light,HELMS,North,745725,291850,37050,800,0.5,215,370,800,3750,0,3,8786,-2.54
Fossil_Light,HUMBOLDT,North,745725,50550,2775,150,33,350,370,150,0,57,3,8786,-2.54
Fossil_Light,HUNTERS_POINT_1-2,North,745725,50075,2300,150,34.5,300,370,150,250,58,3,8786,-2.54
Fossil_Light,HUNTERS_POINT_4,North,745725,-250,-250,250,53,400,370,0,250,0,3,8786,-2.54
Bay_Views,MORRO_BAY_1-2,North,594968.78,-500,7707.5,335,27,400,370,0,500,0,3,8786,-2.54
Bay_Views,MORRO_BAY_3-4,North,594968.78,78968.78,16290,665,25.5,370,370,232,1000,67,3,8786,-2.54
Bay_Views,MOSS_LANDING_6,North,594968.78,258250,19375,750,23,365,370,750,2000,188,3,8786,-2.54
Bay_Views,MOSS_LANDING_7,North,594968.78,258250,19375,750,23,330,370,750,2000,188,3,8786,-2.54
Bay_Views,OAKLAND,North,594968.78,0,1350,150,42.5,400,370,0,0,0,3,8786,-2.54
Big_Coal,ALAMITOS_7,South,96900,250,0,250,51.5,51.5,52.5,250,0,148,4,6709,-2
Big_Coal,FOUR_CORNERS,South,96900,61650,31250,1900,19,19,52.5,1900,2000,1045,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_1-2,South,96900,6700,1900,300,28.5,28.5,52.5,300,500,96,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_5,South,96900,400,-500,150,46.5,46.5,52.5,150,500,80,4,6709,-2
Big_Coal,REDONDO_5-6,South,96900,7300,1700,350,29.5,29.5,52.5,350,750,116,4,6709,-2
Big_Coal,REDONDO_7-8,South,96900,20600,5400,950,29.5,29.5,52.5,950,1250,314,4,6709,-2
Beachfront,COOLWATER,South,74900,14450,4050,650,29.5,29.5,52.5,650,500,221,4,6709,-2
Beachfront,ELLWOOD,South,74900,0,0,300,52.5,52.5,52.5,200,0,122,4,6709,-2
Beachfront,ETIWANDA_1-4,South,74900,17125,3525,850,30,30,52.5,850,2000,289,4,6709,-2
Beachfront,ETIWANDA_5,South,74900,1025,-250,150,44,44,52.5,150,250,75,4,6709,-2
Beachfront,MANDALAY_1-2,South,74900,7250,2450,300,27.5,27.5,52.5,300,250,93,4,6709,-2
Beachfront,MANDALAY_3,South,74900,2150,-250,150,36.5,36.5,52.5,150,250,61,4,6709,-2
Beachfront,ORMOND_BEACH_1,South,74900,16450,5250,700,26.5,26.5,52.5,700,1750,217,4,6709,-2
Beachfront,ORMOND_BEACH_2,South,74900,16450,5250,700,26.5,26.5,52.5,700,1750,217,4,6709,-2
Fossil_Light,DIABLO_CANYON_1,North,73350,36000,20000,1000,11.5,36.27,52.5,1000,5000,0,4,6709,-2
Fossil_Light,HELMS,North,73350,37850,25050,800,0.5,0.5,52.5,800,3750,0,4,6709,-2
Fossil_Light,HUMBOLDT,North,73350,0,525,150,33,86.17,52.5,0,0,0,4,6709,-2
Fossil_Light,HUNTERS_POINT_1-2,North,73350,-250,50,150,34.5,111.18,52.5,0,250,0,4,6709,-2
Fossil_Light,HUNTERS_POINT_4,North,73350,-250,-250,250,53,53,52.5,0,250,0,4,6709,-2
Big_Gas,EL_SEGUNDO_1-2,South,69250,8150,1750,400,31.5,31.5,52.5,400,250,140,4,6709,-2
Big_Gas,EL_SEGUNDO_3-4,South,69250,15025,4625,650,29,29,52.5,650,250,208,4,6709,-2
Big_Gas,ENCINA,South,69250,21825,6625,950,29,29,52.5,950,500,323,4,6709,-2
Big_Gas,KEARNY,South,69250,0,0,200,62.5,62.5,52.5,0,0,0,4,6709,-2
Big_Gas,LONG_BEACH,South,69250,8300,-500,550,36.5,36.5,52.5,550,500,231,4,6709,-2
Big_Gas,NORTH_ISLAND,South,69250,1050,0,150,45.5,45.5,52.5,150,0,80,4,6709,-2
Big_Gas,SOUTH_BAY,South,69250,14900,3700,700,30.5,30.5,52.5,700,500,245,4,6709,-2
Bay_Views,MORRO_BAY_1-2,North,66747.5,8042.5,2682.5,335,27,27,52.5,335,500,104,4,6709,-2
Bay_Views,MORRO_BAY_3-4,North,66747.5,16955,6315,665,25.5,25.5,52.5,665,1000,193,4,6709,-2
Bay_Views,MOSS_LANDING_6,North,66747.5,20125,8125,750,23,23,52.5,750,2000,188,4,6709,-2
Bay_Views,MOSS_LANDING_7,North,66747.5,20125,8125,750,23,23,52.5,750,2000,188,4,6709,-2
Bay_Views,OAKLAND,North,66747.5,1500,0,150,42.5,42.5,52.5,150,0,75,4,6709,-2
East_Bay,CONTRA_COSTA_4-5,North,56750,1550,-250,150,40.5,40.5,52.5,150,250,70,4,6709,-2
East_Bay,CONTRA_COSTA_6-7,North,56750,16000,4800,700,27.5,27.5,52.5,700,1500,224,4,6709,-2
East_Bay,PITTSBURGH_1-4,North,56750,14975,4575,650,28.5,28.5,52.5,650,625,214,4,6709,-2
East_Bay,PITTSBURGH_5-6,North,56750,16925,6525,650,25.5,25.5,52.5,650,625,188,4,6709,-2
East_Bay,PITTSBURGH_7,North,56750,6700,-1000,700,41.5,41.5,52.5,700,1000,336,4,6709,-2
East_Bay,POTRERO_HILL,North,56750,600,0,150,48.5,48.5,52.5,150,0,85,4,6709,-2
Old_Timers,BIG_CREEK,South,-11250,-3750,32750,1000,0,120,52.5,0,3750,0,4,6709,-2
Old_Timers,HIGHGROVE,South,-11250,0,300,150,34.5,80,52.5,0,0,0,4,6709,-2
Old_Timers,MOHAVE_1,South,-11250,-3750,9000,750,19.5,70,52.5,0,3750,0,4,6709,-2
Old_Timers,MOHAVE_2,South,-11250,-3750,9000,750,19.5,125,52.5,0,3750,0,4,6709,-2
Old_Timers,SAN_BERNADINO,South,-11250,0,0,100,37.5,99,52.5,0,0,0,4,6709,-2
Big_Coal,ALAMITOS_7,South,1218150,72125,0,250,51.5,250,340,250,0,148,4,6709,-2
Big_Coal,FOUR_CORNERS,South,1218150,607900,31250,1900,19,200,340,1900,2000,1045,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_1-2,South,1218150,92950,1900,300,28.5,200,340,300,500,96,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_5,South,1218150,43525,-500,150,46.5,200,340,150,500,80,4,6709,-2
Big_Coal,REDONDO_5-6,South,1218150,107925,1700,350,29.5,200,340,350,750,116,4,6709,-2
Big_Coal,REDONDO_7-8,South,1218150,293725,5400,950,29.5,200,340,950,1250,314,4,6709,-2
Beachfront,COOLWATER,South,1077475,201325,4050,650,29.5,300,340,650,500,221,4,6709,-2
Beachfront,ELLWOOD,South,1077475,86250,0,300,52.5,300,340,300,0,183,4,6709,-2
Beachfront,ETIWANDA_1-4,South,1077475,261500,3525,850,30,200,340,850,2000,289,4,6709,-2
Beachfront,ETIWANDA_5,South,1077475,-250,-250,150,44,400,340,0,250,0,4,6709,-2
Beachfront,MANDALAY_1-2,South,1077475,93500,2450,300,27.5,300,340,300,250,93,4,6709,-2
Beachfront,MANDALAY_3,South,1077475,-250,-250,150,36.5,400,340,0,250,0,4,6709,-2
Beachfront,ORMOND_BEACH_1,South,1077475,217700,5250,700,26.5,300,340,700,1750,217,4,6709,-2
Beachfront,ORMOND_BEACH_2,South,1077475,217700,5250,700,26.5,300,340,700,1750,217,4,6709,-2
East_Bay,CONTRA_COSTA_4-5,North,919250,44675,-250,150,40.5,270,340,150,250,70,4,6709,-2
East_Bay,CONTRA_COSTA_6-7,North,919250,217250,4800,700,27.5,240,340,700,1500,224,4,6709,-2
East_Bay,PITTSBURGH_1-4,North,919250,201850,4575,650,28.5,250,340,650,625,214,4,6709,-2
East_Bay,PITTSBURGH_5-6,North,919250,203800,6525,650,25.5,225,340,650,625,188,4,6709,-2
East_Bay,PITTSBURGH_7,North,919250,207950,-1000,700,41.5,280,340,700,1000,336,4,6709,-2
East_Bay,POTRERO_HILL,North,919250,43725,0,150,48.5,300,340,150,0,85,4,6709,-2
Old_Timers,BIG_CREEK,South,809500,336250,32750,1000,0,250,340,1000,3750,0,4,6709,-2
Old_Timers,HIGHGROVE,South,809500,0,300,150,34.5,350,340,0,0,0,4,6709,-2
Old_Timers,MOHAVE_1,South,809500,236625,9000,750,19.5,250,340,750,3750,352,4,6709,-2
Old_Timers,MOHAVE_2,South,809500,236625,9000,750,19.5,250,340,750,3750,352,4,6709,-2
Old_Timers,SAN_BERNADINO,South,809500,0,0,100,37.5,350,340,0,0,0,4,6709,-2
Big_Gas,EL_SEGUNDO_1-2,South,693584.72,-250,1750,400,31.5,370,340,0,250,0,4,6709,-2
Big_Gas,EL_SEGUNDO_3-4,South,693584.72,201900,4625,650,29,300,340,650,250,208,4,6709,-2
Big_Gas,ENCINA,South,693584.72,294950,6625,950,29,330,340,950,500,323,4,6709,-2
Big_Gas,KEARNY,South,693584.72,55500,0,200,62.5,320,340,200,0,146,4,6709,-2
Big_Gas,LONG_BEACH,South,693584.72,97809.72,-500,550,36.5,340,340,324,500,136,4,6709,-2
Big_Gas,NORTH_ISLAND,South,693584.72,44175,0,150,45.5,330,340,150,0,80,4,6709,-2
Big_Gas,SOUTH_BAY,South,693584.72,-500,3700,700,30.5,350,340,0,500,0,4,6709,-2
Fossil_Light,DIABLO_CANYON_1,North,662600,323500,20000,1000,11.5,175,340,1000,5000,0,4,6709,-2
Fossil_Light,HELMS,North,662600,267850,25050,800,0.5,225,340,800,3750,0,4,6709,-2
Fossil_Light,HUMBOLDT,North,662600,0,525,150,33,400,340,0,0,0,4,6709,-2
Fossil_Light,HUNTERS_POINT_1-2,North,662600,-250,50,150,34.5,400,340,0,250,0,4,6709,-2
Fossil_Light,HUNTERS_POINT_4,North,662600,71500,-250,250,53,250,340,250,250,152,4,6709,-2
Bay_Views,MORRO_BAY_1-2,North,-5500,-500,2682.5,335,27,410,340,0,500,0,4,6709,-2
Bay_Views,MORRO_BAY_3-4,North,-5500,-1000,6315,665,25.5,400,340,0,1000,0,4,6709,-2
Bay_Views,MOSS_LANDING_6,North,-5500,-2000,8125,750,23,350,340,0,2000,0,4,6709,-2
Bay_Views,MOSS_LANDING_7,North,-5500,-2000,8125,750,23,360,340,0,2000,0,4,6709,-2
Bay_Views,OAKLAND,North,-5500,0,0,150,42.5,500,340,0,0,0,4,6709,-2
Big_Coal,ALAMITOS_7,South,1218150,72125,0,250,51.5,250,340,250,0,148,4,6709,-2
Big_Coal,FOUR_CORNERS,South,1218150,607900,31250,1900,19,200,340,1900,2000,1045,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_1-2,South,1218150,92950,1900,300,28.5,200,340,300,500,96,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_5,South,1218150,43525,-500,150,46.5,200,340,150,500,80,4,6709,-2
Big_Coal,REDONDO_5-6,South,1218150,107925,1700,350,29.5,200,340,350,750,116,4,6709,-2
Big_Coal,REDONDO_7-8,South,1218150,293725,5400,950,29.5,200,340,950,1250,314,4,6709,-2
Beachfront,COOLWATER,South,1077475,201325,4050,650,29.5,300,340,650,500,221,4,6709,-2
Beachfront,ELLWOOD,South,1077475,86250,0,300,52.5,300,340,300,0,183,4,6709,-2
Beachfront,ETIWANDA_1-4,South,1077475,261500,3525,850,30,200,340,850,2000,289,4,6709,-2
Beachfront,ETIWANDA_5,South,1077475,-250,-250,150,44,400,340,0,250,0,4,6709,-2
Beachfront,MANDALAY_1-2,South,1077475,93500,2450,300,27.5,300,340,300,250,93,4,6709,-2
Beachfront,MANDALAY_3,South,1077475,-250,-250,150,36.5,400,340,0,250,0,4,6709,-2
Beachfront,ORMOND_BEACH_1,South,1077475,217700,5250,700,26.5,300,340,700,1750,217,4,6709,-2
Beachfront,ORMOND_BEACH_2,South,1077475,217700,5250,700,26.5,300,340,700,1750,217,4,6709,-2
East_Bay,CONTRA_COSTA_4-5,North,919250,44675,-250,150,40.5,270,340,150,250,70,4,6709,-2
East_Bay,CONTRA_COSTA_6-7,North,919250,217250,4800,700,27.5,240,340,700,1500,224,4,6709,-2
East_Bay,PITTSBURGH_1-4,North,919250,201850,4575,650,28.5,250,340,650,625,214,4,6709,-2
East_Bay,PITTSBURGH_5-6,North,919250,203800,6525,650,25.5,225,340,650,625,188,4,6709,-2
East_Bay,PITTSBURGH_7,North,919250,207950,-1000,700,41.5,280,340,700,1000,336,4,6709,-2
East_Bay,POTRERO_HILL,North,919250,43725,0,150,48.5,300,340,150,0,85,4,6709,-2
Old_Timers,BIG_CREEK,South,809500,336250,32750,1000,0,250,340,1000,3750,0,4,6709,-2
Old_Timers,HIGHGROVE,South,809500,0,300,150,34.5,350,340,0,0,0,4,6709,-2
Old_Timers,MOHAVE_1,South,809500,236625,9000,750,19.5,250,340,750,3750,352,4,6709,-2
Old_Timers,MOHAVE_2,South,809500,236625,9000,750,19.5,250,340,750,3750,352,4,6709,-2
Old_Timers,SAN_BERNADINO,South,809500,0,0,100,37.5,350,340,0,0,0,4,6709,-2
Big_Gas,EL_SEGUNDO_1-2,South,693584.72,-250,1750,400,31.5,370,340,0,250,0,4,6709,-2
Big_Gas,EL_SEGUNDO_3-4,South,693584.72,201900,4625,650,29,300,340,650,250,208,4,6709,-2
Big_Gas,ENCINA,South,693584.72,294950,6625,950,29,330,340,950,500,323,4,6709,-2
Big_Gas,KEARNY,South,693584.72,55500,0,200,62.5,320,340,200,0,146,4,6709,-2
Big_Gas,LONG_BEACH,South,693584.72,97809.72,-500,550,36.5,340,340,324,500,136,4,6709,-2
Big_Gas,NORTH_ISLAND,South,693584.72,44175,0,150,45.5,330,340,150,0,80,4,6709,-2
Big_Gas,SOUTH_BAY,South,693584.72,-500,3700,700,30.5,350,340,0,500,0,4,6709,-2
Fossil_Light,DIABLO_CANYON_1,North,662600,323500,20000,1000,11.5,175,340,1000,5000,0,4,6709,-2
Fossil_Light,HELMS,North,662600,267850,25050,800,0.5,225,340,800,3750,0,4,6709,-2
Fossil_Light,HUMBOLDT,North,662600,0,525,150,33,400,340,0,0,0,4,6709,-2
Fossil_Light,HUNTERS_POINT_1-2,North,662600,-250,50,150,34.5,400,340,0,250,0,4,6709,-2
Fossil_Light,HUNTERS_POINT_4,North,662600,71500,-250,250,53,250,340,250,250,152,4,6709,-2
Bay_Views,MORRO_BAY_1-2,North,-5500,-500,2682.5,335,27,410,340,0,500,0,4,6709,-2
Bay_Views,MORRO_BAY_3-4,North,-5500,-1000,6315,665,25.5,400,340,0,1000,0,4,6709,-2
Bay_Views,MOSS_LANDING_6,North,-5500,-2000,8125,750,23,350,340,0,2000,0,4,6709,-2
Bay_Views,MOSS_LANDING_7,North,-5500,-2000,8125,750,23,360,340,0,2000,0,4,6709,-2
Bay_Views,OAKLAND,North,-5500,0,0,150,42.5,500,340,0,0,0,4,6709,-2
Old_Timers,BIG_CREEK,South,30750,24750,23750,1000,0,0,28.5,1000,3750,0,1,4020,-2.54
Old_Timers,HIGHGROVE,South,30750,0,0,150,34.5,121.16,28.5,0,0,0,1,4020,-2.54
Old_Timers,MOHAVE_1,South,30750,3000,2250,750,19.5,19.5,28.5,750,3750,352,1,4020,-2.54
Old_Timers,MOHAVE_2,South,30750,3000,2250,750,19.5,19.5,28.5,750,3750,352,1,4020,-2.54
Old_Timers,SAN_BERNADINO,South,30750,0,0,100,37.5,181.01,28.5,0,0,0,1,4020,-2.54
Fossil_Light,DIABLO_CANYON_1,North,30150,12000,11000,1000,11.5,11.5,28.5,1000,5000,0,1,4020,-2.54
Fossil_Light,HELMS,North,30150,18650,17850,800,0.5,0.5,28.5,800,3750,0,1,4020,-2.54
Fossil_Light,HUMBOLDT,North,30150,0,0,150,33,33,28.5,0,0,0,1,4020,-2.54
Fossil_Light,HUNTERS_POINT_1-2,North,30150,-250,-250,150,34.5,34.5,28.5,0,250,0,1,4020,-2.54
Fossil_Light,HUNTERS_POINT_4,North,30150,-250,-250,250,53,53,28.5,0,250,0,1,4020,-2.54
Big_Coal,ALAMITOS_7,South,13050,0,0,250,51.5,51.5,28.5,0,0,0,1,4020,-2.54
Big_Coal,FOUR_CORNERS,South,13050,16050,14150,1900,19,19,28.5,1900,2000,1045,1,4020,-2.54
Big_Coal,HUNTINGTON_BEACH_1-2,South,13050,-500,-500,300,28.5,28.5,28.5,49,500,16,1,4020,-2.54
Big_Coal,HUNTINGTON_BEACH_5,South,13050,-500,-500,150,46.5,46.5,28.5,0,500,0,1,4020,-2.54
Big_Coal,REDONDO_5-6,South,13050,-750,-750,350,29.5,29.5,28.5,0,750,0,1,4020,-2.54
Big_Coal,REDONDO_7-8,South,13050,-1250,-1250,950,29.5,29.5,28.5,0,1250,0,1,4020,-2.54
Bay_Views,MORRO_BAY_1-2,North,2750,-500,-332.5,335,27,29,28.5,0,500,0,1,4020,-2.54
Bay_Views,MORRO_BAY_3-4,North,2750,-1000,330,665,25.5,30,28.5,0,1000,0,1,4020,-2.54
Bay_Views,MOSS_LANDING_6,North,2750,2125,1375,750,23,26,28.5,750,2000,188,1,4020,-2.54
Bay_Views,MOSS_LANDING_7,North,2750,2125,1375,750,23,27,28.5,750,2000,188,1,4020,-2.54
Bay_Views,OAKLAND,North,2750,0,0,150,42.5,48,28.5,0,0,0,1,4020,-2.54
East_Bay,CONTRA_COSTA_4-5,North,-1350,-250,-250,150,40.5,40.5,28.5,0,250,0,1,4020,-2.54
East_Bay,CONTRA_COSTA_6-7,North,-1350,-800,-1500,700,27.5,27.5,28.5,700,1500,224,1,4020,-2.54
East_Bay,PITTSBURGH_1-4,North,-1350,-625,-625,650,28.5,28.5,28.5,107,625,35,1,4020,-2.54
East_Bay,PITTSBURGH_5-6,North,-1350,1325,675,650,25.5,25.5,28.5,650,625,188,1,4020,-2.54
East_Bay,PITTSBURGH_7,North,-1350,-1000,-1000,700,41.5,41.5,28.5,0,1000,0,1,4020,-2.54
East_Bay,POTRERO_HILL,North,-1350,0,0,150,48.5,48.5,28.5,0,0,0,1,4020,-2.54
Big_Gas,EL_SEGUNDO_1-2,South,-2000,-250,-250,400,31.5,31.5,28.5,0,250,0,1,4020,-2.54
Big_Gas,EL_SEGUNDO_3-4,South,-2000,-250,-250,650,29,29,28.5,0,250,0,1,4020,-2.54
Big_Gas,ENCINA,South,-2000,-500,-500,950,29,29,28.5,0,500,0,1,4020,-2.54
Big_Gas,KEARNY,South,-2000,0,0,200,62.5,62.5,28.5,0,0,0,1,4020,-2.54
Big_Gas,LONG_BEACH,South,-2000,-500,-500,550,36.5,36.5,28.5,0,500,0,1,4020,-2.54
Big_Gas,NORTH_ISLAND,South,-2000,0,0,150,45.5,45.5,28.5,0,0,0,1,4020,-2.54
Big_Gas,SOUTH_BAY,South,-2000,-500,-500,700,30.5,30.5,28.5,0,500,0,1,4020,-2.54
Beachfront,COOLWATER,South,-3650,-500,-500,650,29.5,29.5,28.5,0,500,0,1,4020,-2.54
Beachfront,ELLWOOD,South,-3650,0,0,300,52.5,52.5,28.5,0,0,0,1,4020,-2.54
Beachfront,ETIWANDA_1-4,South,-3650,-2000,-2000,850,30,30,28.5,0,2000,0,1,4020,-2.54
Beachfront,ETIWANDA_5,South,-3650,-250,-250,150,44,44,28.5,0,250,0,1,4020,-2.54
Beachfront,MANDALAY_1-2,South,-3650,50,-250,300,27.5,27.5,28.5,300,250,93,1,4020,-2.54
Beachfront,MANDALAY_3,South,-3650,-250,-250,150,36.5,36.5,28.5,0,250,0,1,4020,-2.54
Beachfront,ORMOND_BEACH_1,South,-3650,-350,-1050,700,26.5,26.5,28.5,700,1750,217,1,4020,-2.54
Beachfront,ORMOND_BEACH_2,South,-3650,-350,-1050,700,26.5,26.5,28.5,700,1750,217,1,4020,-2.54
Old_Timers,BIG_CREEK,South,34500,26250,25750,1000,0,0,30,1000,3750,0,2,4020,-2.41
Old_Timers,HIGHGROVE,South,34500,0,0,150,34.5,34.5,30,0,0,0,2,4020,-2.41
Old_Timers,MOHAVE_1,South,34500,4125,3750,750,19.5,19.5,30,750,3750,352,2,4020,-2.41
Old_Timers,MOHAVE_2,South,34500,4125,3750,750,19.5,19.5,30,750,3750,352,2,4020,-2.41
Old_Timers,SAN_BERNADINO,South,34500,0,0,100,37.5,37.5,30,0,0,0,2,4020,-2.41
Big_Coal,ALAMITOS_7,South,17000,0,0,250,51.5,51.5,30,0,0,0,2,4020,-2.41
Big_Coal,FOUR_CORNERS,South,17000,18900,17950,1900,19,19,30,1900,2000,1045,2,4020,-2.41
Big_Coal,HUNTINGTON_BEACH_1-2,South,17000,-50,-200,300,28.5,28.5,30,300,500,96,2,4020,-2.41
Big_Coal,HUNTINGTON_BEACH_5,South,17000,-500,-500,150,46.5,46.5,30,0,500,0,2,4020,-2.41
Big_Coal,REDONDO_5-6,South,17000,-575,-750,350,29.5,29.5,30,350,750,116,2,4020,-2.41
Big_Coal,REDONDO_7-8,South,17000,-775,-1250,950,29.5,29.5,30,950,1250,314,2,4020,-2.41
Fossil_Light,DIABLO_CANYON_1,North,14350,-5000,13000,1000,11.5,101.83,30,0,5000,0,2,4020,-2.41
Fossil_Light,HELMS,North,14350,19850,19450,800,0.5,0.5,30,800,3750,0,2,4020,-2.41
Fossil_Light,HUMBOLDT,North,14350,0,0,150,33,33,30,0,0,0,2,4020,-2.41
Fossil_Light,HUNTERS_POINT_1-2,North,14350,-250,-250,150,34.5,34.5,30,0,250,0,2,4020,-2.41
Fossil_Light,HUNTERS_POINT_4,North,14350,-250,-250,250,53,53,30,0,250,0,2,4020,-2.41
Bay_Views,MORRO_BAY_1-2,North,6589.32,505,337.5,335,27,29,30,335,500,104,2,4020,-2.41
Bay_Views,MORRO_BAY_3-4,North,6589.32,-415.68,1660,665,25.5,30,30,130,1000,38,2,4020,-2.41
Bay_Views,MOSS_LANDING_6,North,6589.32,3250,2875,750,23,24,30,750,2000,188,2,4020,-2.41
Bay_Views,MOSS_LANDING_7,North,6589.32,3250,2875,750,23,23,30,750,2000,188,2,4020,-2.41
Bay_Views,OAKLAND,North,6589.32,0,0,150,42.5,40,30,0,0,0,2,4020,-2.41
East_Bay,CONTRA_COSTA_4-5,North,1650,-250,-250,150,40.5,40.5,30,0,250,0,2,4020,-2.41
East_Bay,CONTRA_COSTA_6-7,North,1650,250,-100,700,27.5,27.5,30,700,1500,224,2,4020,-2.41
East_Bay,PITTSBURGH_1-4,North,1650,350,25,650,28.5,28.5,30,650,625,214,2,4020,-2.41
East_Bay,PITTSBURGH_5-6,North,1650,2300,1975,650,25.5,25.5,30,650,625,188,2,4020,-2.41
East_Bay,PITTSBURGH_7,North,1650,-1000,-1000,700,41.5,41.5,30,0,1000,0,2,4020,-2.41
East_Bay,POTRERO_HILL,North,1650,0,0,150,48.5,48.5,30,0,0,0,2,4020,-2.41
Big_Gas,EL_SEGUNDO_1-2,South,-400,-250,-250,400,31.5,31.5,30,0,250,0,2,4020,-2.41
Big_Gas,EL_SEGUNDO_3-4,South,-400,400,75,650,29,29,30,650,250,208,2,4020,-2.41
Big_Gas,ENCINA,South,-400,450,-25,950,29,29,30,950,500,323,2,4020,-2.41
Big_Gas,KEARNY,South,-400,0,0,200,62.5,62.5,30,0,0,0,2,4020,-2.41
Big_Gas,LONG_BEACH,South,-400,-500,-500,550,36.5,36.5,30,0,500,0,2,4020,-2.41
Big_Gas,NORTH_ISLAND,South,-400,0,0,150,45.5,45.5,30,0,0,0,2,4020,-2.41
Big_Gas,SOUTH_BAY,South,-400,-500,-500,700,30.5,30.5,30,0,500,0,2,4020,-2.41
Beachfront,COOLWATER,South,-775,-175,-500,650,29.5,29.5,30,650,500,221,2,4020,-2.41
Beachfront,ELLWOOD,South,-775,0,0,300,52.5,52.5,30,0,0,0,2,4020,-2.41
Beachfront,ETIWANDA_1-4,South,-775,-2000,-2000,850,30,30,30,166,2000,56,2,4020,-2.41
Beachfront,ETIWANDA_5,South,-775,-250,-250,150,44,44,30,0,250,0,2,4020,-2.41
Beachfront,MANDALAY_1-2,South,-775,500,350,300,27.5,27.5,30,300,250,93,2,4020,-2.41
Beachfront,MANDALAY_3,South,-775,-250,-250,150,36.5,36.5,30,0,250,0,2,4020,-2.41
Beachfront,ORMOND_BEACH_1,South,-775,700,350,700,26.5,26.5,30,700,1750,217,2,4020,-2.41
Beachfront,ORMOND_BEACH_2,South,-775,700,350,700,26.5,26.5,30,700,1750,217,2,4020,-2.41
Big_Coal,ALAMITOS_7,South,747996,45965,0,250,51.5,51.5,235.36,250,0,148,3,8786,-2.54
Big_Coal,FOUR_CORNERS,South,747996,409084,59750,1900,19,19,235.36,1900,2000,1045,3,8786,-2.54
Big_Coal,HUNTINGTON_BEACH_1-2,South,747996,-500,6400,300,28.5,418.14,235.36,0,500,0,3,8786,-2.54
Big_Coal,HUNTINGTON_BEACH_5,South,747996,27829,250,150,46.5,46.5,235.36,150,500,80,3,8786,-2.54
Big_Coal,REDONDO_5-6,South,747996,71301,6950,350,29.5,29.5,235.36,350,750,116,3,8786,-2.54
Big_Coal,REDONDO_7-8,South,747996,194317,19650,950,29.5,29.5,235.36,950,1250,314,3,8786,-2.54
Big_Gas,EL_SEGUNDO_1-2,South,725546,81294,7750,400,31.5,31.5,235.36,400,250,140,3,8786,-2.54
Big_Gas,EL_SEGUNDO_3-4,South,725546,133884,14375,650,29,29,235.36,650,250,208,3,8786,-2.54
Big_Gas,ENCINA,South,725546,195542,20875,950,29,29,235.36,950,500,323,3,8786,-2.54
Big_Gas,KEARNY,South,725546,34572,0,200,62.5,62.5,235.36,200,0,146,3,8786,-2.54
Big_Gas,LONG_BEACH,South,725546,108873,7750,550,36.5,36.5,235.36,550,500,231,3,8786,-2.54
Big_Gas,NORTH_ISLAND,South,725546,28479,900,150,45.5,45.5,235.36,150,0,80,3,8786,-2.54
Big_Gas,SOUTH_BAY,South,725546,142902,14200,700,30.5,30.5,235.36,700,500,245,3,8786,-2.54
East_Bay,CONTRA_COSTA_4-5,North,605330,28979,1400,150,40.5,40.5,235.36,150,250,70,3,8786,-2.54
East_Bay,CONTRA_COSTA_6-7,North,605330,144002,15300,700,27.5,27.5,235.36,700,1500,224,3,8786,-2.54
East_Bay,PITTSBURGH_1-4,North,605330,133834,14325,650,28.5,28.5,235.36,650,625,214,3,8786,-2.54
East_Bay,PITTSBURGH_5-6,North,605330,135784,16275,650,25.5,25.5,235.36,650,625,188,3,8786,-2.54
East_Bay,PITTSBURGH_7,North,605330,134702,6000,700,41.5,41.5,235.36,700,1000,336,3,8786,-2.54
East_Bay,POTRERO_HILL,North,605330,28029,450,150,48.5,48.5,235.36,150,0,85,3,8786,-2.54
Old_Timers,BIG_CREEK,South,597815,231610,47750,1000,0,167.2,235.36,1000,3750,0,3,8786,-2.54
Old_Timers,HIGHGROVE,South,597815,30129,2550,150,34.5,34.5,235.36,150,0,60,3,8786,-2.54
Old_Timers,MOHAVE_1,South,597815,158145,20250,750,19.5,202.9,235.36,750,3750,352,3,8786,-2.54
Old_Timers,MOHAVE_2,South,597815,158145,20250,750,19.5,19.5,235.36,750,3750,352,3,8786,-2.54
Old_Timers,SAN_BERNADINO,South,597815,19786,1400,100,37.5,37.5,235.36,100,0,44,3,8786,-2.54
Bay_Views,MORRO_BAY_1-2,North,551326.5,69300.6,7707.5,335,27,97,235.36,335,500,104,3,8786,-2.54
